FeatureFamily,FeatureVariant,Dataset,Model,TrainingTime,train_silhouette_score,train_calinski_harabasz_score,train_davies_bouldin_score,train_adjusted_rand_score,train_normalized_mutual_info_score,train_v_measure_score,train_homogeneity_score,train_completeness_score,train_f1_score,data_pts,time_sec,energy_kwh,throughput,time_per_sample,energy_per_sample
WE-MiniLM-S,tfidfw,turkish,KMeans,7.0687955394387245,-0.0062556131742894,61.39104486105455,4.405680626226666,0.2553990074598063,0.4081657793722179,0.4081657793722179,0.4844494699472813,0.3526377774471041,0.506207212967851,1225,6.590533597001922,2.382594441527091e-05,185.87265840769868,0.005380027426124018,1.9449750543078296e-08
WE-MiniLM-S,tfidfw,turkish,KMeans++,25.344344560056925,0.001095060375519,99.59608475229037,4.359968969128285,0.2655243788084548,0.3709879910071518,0.3709879910071518,0.3844670186548372,0.3584220730034252,0.5330364234320244,1225,6.575336224006605,3.3312460353996855e-05,186.3022601836717,0.005367621407352331,2.719384518693621e-08
WE-MiniLM-S,sif,turkish,KMeans,9.494311877526345,0.0035416516475379,65.10107206413389,4.631260737663393,0.3493292499399801,0.4375427766770872,0.4375427766770872,0.461180636913401,0.416209896303697,0.6264813494311844,1225,7.708475940002245,5.567629196607348e-05,158.91597892172226,0.006292633420409996,4.5450034258019164e-08
WE-MiniLM-S,sif,turkish,KMeans++,21.798676759004596,0.018644418567419,99.0553411269621,4.819176583790296,0.276231726996096,0.3759108292708319,0.3759108292708319,0.3305890475450169,0.4356335896221038,0.4587701015823595,1225,6.970529967002221,9.258303370651374e-05,175.73986566287286,0.005690228544491609,7.557798669919489e-08
WE-MiniLM-S,borep,turkish,KMeans,10.51672298554331,-0.0060319984331727,102.2338151405388,4.966189183300559,0.1501204476356354,0.2031773737133835,0.2031773737133835,0.2039885554823307,0.2023726178888355,0.4134968446051962,1225,13.411822353999014,0.0002499277559986,91.3373267007776,0.010948426411427766,2.040226579580408e-07
WE-MiniLM-S,borep,turkish,KMeans++,31.284775717183948,-0.0049010124057531,58.38690490389244,4.844299020277319,0.1794444707871688,0.2914005013542642,0.2914005013542643,0.3452238214826203,0.2520965173521832,0.4237185609632755,1225,12.438421603001188,0.0002232358812058,98.48516468556006,0.010153813553470357,1.8223337241289795e-07
WE-mE5-S,mean,turkish,KMeans,23.24615886528045,0.0117027312517166,96.24891972731476,3.7333475585083744,0.2903757369018121,0.3950069142064321,0.3950069142064321,0.4503236656359632,0.3517934001188644,0.543969401031335,1225,6.32539143601025,2.741810899798221e-05,193.66390402752222,0.005163584845722653,2.2382129794271192e-08
WE-mE5-S,mean,turkish,KMeans++,40.32149416487664,0.0154591053724288,96.27923210416483,3.7220358697064952,0.2828935706401535,0.3914275373083454,0.3914275373083454,0.4450199642890856,0.3493556753194675,0.5222344292357334,1225,6.281843170989305,3.178009469291615e-05,195.0064601512615,0.005128035241623923,2.594293444319686e-08
WE-mE5-S,mmm,turkish,KMeans,18.36176247615367,9.454855171497913e-05,115.63162787412678,5.238397385655107,0.1453104060902262,0.2022259255465219,0.2022259255465219,0.2022459529555176,0.2022059021035625,0.3930490504756298,1225,8.468102068000007,6.067089449684778e-05,144.66051426436337,0.006912736382040823,4.952726081375329e-08
WE-mE5-S,mmm,turkish,KMeans++,10.864951401017606,-0.0027004412841051,114.90434801285178,5.467660665813574,0.1237647346832475,0.1818786122930369,0.1818786122930369,0.1839422844990868,0.1798607315557062,0.3720301260841173,1225,8.377274783008033,5.546179909812124e-05,146.22893861434713,0.006838591659598395,4.527493803928265e-08
WE-mE5-S,tfidfw,turkish,KMeans,6.150615828111768,0.0043628928251564,76.9469852075692,4.160105129152306,0.3141009467087028,0.4350859783063886,0.4350859783063887,0.5073063730763301,0.3808657371449161,0.5218191288949899,1225,6.433150271011982,2.936791065538348e-05,190.41992622493154,0.0052515512416424345,2.3973804616639576e-08
WE-mE5-S,tfidfw,turkish,KMeans++,8.133004110306501,0.0071036382578313,110.4722610107688,3.985781791333262,0.3502526457243408,0.4411399143973659,0.441139914397366,0.4596370219317546,0.4240739658874157,0.5989385721592949,1225,6.44477224900038,3.003814089553863e-05,190.07653842073384,0.005261038570612555,2.452093134329684e-08
WE-mE5-S,sif,turkish,KMeans,6.267531388439238,0.0140002844855189,62.46554532294905,4.707265790427604,0.3441102490353484,0.4456330575894358,0.4456330575894358,0.5067943267524582,0.3976443000542004,0.591705032572463,1225,7.392797827007598,5.624392977131002e-05,165.7018125837003,0.0060349370016388555,4.591341205821226e-08
WE-mE5-S,sif,turkish,KMeans++,17.862892421893775,0.014497117139399,54.49705462187632,4.577126488997866,0.3499946890902118,0.461711141636391,0.461711141636391,0.5448081913967422,0.4006082375727683,0.5602988695059388,1225,7.7323465759982355,5.632807536890384e-05,158.4253871654549,0.006312119653876111,4.5982102341962316e-08
WE-mE5-S,borep,turkish,KMeans,4.847234822809696,0.005047847982496,162.05345897905016,4.369670484849543,0.0894088573091729,0.1207858521404307,0.1207858521404307,0.1071366704790554,0.1384205972687755,0.238418257042435,1225,12.809124385996256,0.0002209972894529,95.63495232658116,0.010456428070201026,1.8040595057379593e-07
WE-mE5-S,borep,turkish,KMeans++,10.215262948535385,-0.0035203786101192,69.0418212511098,4.782617534358901,0.1908560024494697,0.2990124732890399,0.2990124732890398,0.3483436669223621,0.2619202563005466,0.4513584475617808,1225,12.225626340004965,0.0002300839748816,100.19936532752747,0.00998010313469793,1.8782365296457143e-07
WFE-XLM-R-T,mean,arabic,KMeans,18.063181442208588,0.1315083121008746,5038.129401779543,1.9463474795577853,0.5298990452003502,0.6326223806354059,0.6326223806354058,0.6461100023953172,0.6196863555886313,0.72428989879699,1400,19.283516292998684,0.0001745431928655,72.60086691286182,0.013773940209284774,1.2467370918964287e-07
WFE-XLM-R-T,mean,arabic,KMeans++,50.046409846283495,0.1437950038991284,5482.268569891555,1.8456287025897604,0.5490488635333731,0.6394882210910848,0.6394882210910847,0.6407061489876776,0.6382749147639725,0.7654924578879033,1400,19.41435627700412,0.0001573737722288,72.11158485116859,0.013867397340717229,1.124098373062857e-07
WFE-XLM-R-T,mmm,arabic,KMeans,34.327603217214346,0.0772879194157504,3107.48784682598,2.6724525203597547,0.3502302329546909,0.5046658030194691,0.5046658030194692,0.5100749548176845,0.4993701713969511,0.6008786577966702,1400,19.458658918985748,0.0001611893633869,71.9474042804679,0.01389904208498982,1.1513525956207143e-07
WFE-XLM-R-T,mmm,arabic,KMeans++,69.55639682337642,0.0752114757912629,3765.639853036761,2.567990062407136,0.3243540410633545,0.4735920630095006,0.4735920630095006,0.4418773467141619,0.5102112886633188,0.5501893903120775,1400,19.61571765699773,0.0001664281370669,71.3713372347895,0.014011226897855522,1.1887724076207142e-07
WFE-mBERT-T,mean,arabic,KMeans,101.00021108798684,0.1129637028946867,3961.1882960126686,2.143743530087247,0.2460065896282613,0.4184676847773316,0.4184676847773316,0.4298264144989283,0.4076938375821683,0.5401207626037968,1400,20.216075775999343,0.000184220366466,69.25181798448189,0.014440054125713817,1.3158597604714285e-07
WFE-mBERT-T,mean,arabic,KMeans++,48.85731574613601,0.0996971748284008,3737.4693352461936,2.2411870418973523,0.2686499555587858,0.4271212061048415,0.4271212061048415,0.4567576298562761,0.4010963298477067,0.5218936477435615,1400,19.2637732430012,0.0001792809185021,72.67527406701798,0.013759838030715142,1.2805779893007143e-07
WFE-mBERT-T,mmm,arabic,KMeans,27.403359229676425,0.0951075486843991,4636.450599982099,2.4159031928937336,0.1600087020161819,0.3313270060714197,0.3313270060714196,0.2957930964656542,0.3765640024124131,0.4340458721538701,1400,19.521364500003983,0.0001738941034079,71.71629831509546,0.01394383178571713,1.2421007386278572e-07
WFE-mBERT-T,mmm,arabic,KMeans++,65.76910713221878,0.0797297719636727,3575.4595260324,2.71830146325944,0.3018589025240036,0.4436135217945376,0.4436135217945376,0.4542012711493942,0.4335081437154898,0.5728509218597952,1400,19.496338564989856,0.0001808333868352,71.80835495512069,0.013925956117849896,1.291667048822857e-07
WFE-XGLM-T,mean,arabic,KMeans,63.59563922602683,0.2510216542251479,9722.984560515952,1.4699835826906518,0.5678580845970388,0.6945469016021999,0.6945469016022001,0.7501608574536253,0.6466098103893159,0.6676940325174203,1400,24.08170488999167,0.0002025051240768,58.13541883331684,0.017201217778565477,1.446465171977143e-07
WFE-XGLM-T,mean,arabic,KMeans++,71.76513509172946,0.2534290179967184,10918.825848691422,1.4717587717119098,0.6107531562571253,0.7053429476117354,0.7053429476117354,0.7202840661287464,0.6910090907261305,0.7653300497017551,1400,24.561000625006272,0.0002156808230124,57.00093499344726,0.01754357187500448,1.5405773072314285e-07
WFE-XGLM-T,mmm,arabic,KMeans,63.543307216838,0.1617896389634459,5926.993937713864,2.1224681708742863,0.6110981823599937,0.7078201050451319,0.707820105045132,0.6687116988166184,0.7517870228339878,0.7149414754084334,1400,24.78896107099717,0.0002187622201938,56.47675172792883,0.01770640076499798,1.5625872870985714e-07
WFE-XGLM-T,mmm,arabic,KMeans++,68.26075366791338,0.1617896389634459,5926.993937713865,2.1224681708742863,0.6110981823599937,0.7078201050451319,0.707820105045132,0.6687116988166184,0.7517870228339879,0.7149414754084334,1400,24.6898455920018,0.0002214638267769,56.70347328755777,0.017635603994287,1.5818844769778574e-07
WFE-mDeBERTa-T,mean,arabic,KMeans,63.62344352155924,0.1887715713936868,10827.288162558603,1.5833479566748403,0.1561559037920138,0.2476898108290965,0.2476898108290965,0.2317909672141926,0.2659303167897777,0.3978229174699375,1400,19.955508418002864,0.0001743933888748,70.15606772198245,0.01425393458428776,1.2456670633914286e-07
WFE-mDeBERTa-T,mean,arabic,KMeans++,184.206636775285,0.1697914263390953,8541.919768431548,1.5361876354923223,0.1508555361459347,0.2557593365220819,0.2557593365220819,0.2734782054203898,0.2401967963971312,0.3858168850391448,1400,19.9883450740017,0.0001719678693406,70.0408160263824,0.014277389338572642,1.2283419238614285e-07
WFE-mDeBERTa-T,mmm,arabic,KMeans,76.50669483374804,0.1582263763048506,8846.482812134724,1.7841089770522345,0.156634331529449,0.2539781538145617,0.2539781538145617,0.237215915841066,0.2732894317913625,0.3918089466908143,1400,20.285568904000684,0.0001736700101496,69.01457911411568,0.014489692074286202,1.240500072497143e-07
WFE-mDeBERTa-T,mmm,arabic,KMeans++,65.5903585832566,0.1253684129079747,5667.389109572116,1.8132767933607357,0.1510144466776234,0.2620451239575413,0.2620451239575412,0.2973121216856464,0.234257616408775,0.3320845633824512,1400,20.316714547006995,0.0001771211335878,68.90877935804066,0.014511938962147855,1.2651509541985715e-07
WFE-MPNet-S,mean,arabic,KMeans,47.729604796506464,0.2153513667546297,5686.308302770305,1.8959044765872983,0.6960439747034544,0.7597749722559201,0.75977497225592,0.7984192277386277,0.7246988535077541,0.7974379199591695,1400,19.305264512993745,0.0001744656009408,72.51907887911639,0.01378947465213839,1.246182863862857e-07
WFE-MPNet-S,mean,arabic,KMeans++,15.739724692888558,0.198558948046469,5346.056613006237,1.9274306132277068,0.6455215184704425,0.7421355417246728,0.7421355417246729,0.797798333434229,0.6937334120174533,0.7563755445133431,1400,19.323328677011887,0.0001785780459627,72.45128535569124,0.013802377626437061,1.2755574711621429e-07
WFE-MPNet-S,mmm,arabic,KMeans,29.892559650354087,0.1797333374882039,5169.6065273556815,2.0803734169047963,0.7566361066383781,0.7767682075897537,0.7767682075897536,0.7757144658747601,0.7778248160348326,0.8818105905706237,1400,19.674249960007728,0.0001676071385786,71.15900239377919,0.014053035685719806,1.19719384699e-07
WFE-MPNet-S,mmm,arabic,KMeans++,11.711703510023654,0.1553471846554771,5780.288950491677,2.269506631065334,0.5054728134291112,0.6436825501837427,0.6436825501837427,0.573724613460758,0.7330705649032704,0.5518477981159323,1400,19.586356333995354,0.0001809943392547,71.47832787919154,0.013990254524282396,1.292816708962143e-07
WFE-BGE-M3-S,mean,arabic,KMeans,33.69573704712093,0.1449595482041702,3884.393041582765,2.1971145625851305,0.8599715185368003,0.8551387013535117,0.8551387013535118,0.8544213337282526,0.8558572745871085,0.936690565796482,1400,20.201312449004035,0.0001719612665095,69.3024279256184,0.01442950889214574,1.2282947607821428e-07
WFE-BGE-M3-S,mean,arabic,KMeans++,37.439422278665006,0.0922692755479405,1920.9282915993288,2.806047109138626,0.4901442703883946,0.712417195808965,0.712417195808965,0.8833320354879536,0.5969198927821361,0.546638952910293,1400,20.1674925940024,0.0001728542366218,69.4186445575463,0.014405351852858857,1.234673118727143e-07
WFE-BGE-M3-S,mmm,arabic,KMeans,24.317677550017837,0.1359569743138084,3447.664171124154,2.51767228926319,0.7453742850240834,0.8133906023349542,0.8133906023349542,0.7720377539823058,0.8594241497240869,0.7616098161882623,1400,20.529673545010155,0.0001767692949063,68.19397283305936,0.01466405253215011,1.2626378207592856e-07
WFE-BGE-M3-S,mmm,arabic,KMeans++,81.01461469382048,0.094485565150195,1995.313765031976,3.0449912469018687,0.5693665472112299,0.736801399893979,0.736801399893979,0.8700636218629597,0.6389390829773484,0.6578497263968681,1400,20.341074613999808,0.0001744376887862,68.82625557237992,0.014529339009999863,1.24598349133e-07
WFE-MiniLM-S,mean,arabic,KMeans,71.02902933396399,0.2736911318647279,16452.946947568747,1.576774531166443,0.1073831616225505,0.2386019387166432,0.2386019387166432,0.2068164711854498,0.2819318289510539,0.3597041423442395,1400,17.584663453002577,0.0001437826090448,79.61483048803817,0.01256047389500184,1.0270186360342858e-07
WFE-MiniLM-S,mean,arabic,KMeans++,48.50336129870266,0.2736911318647279,16452.946947568747,1.576774531166443,0.1073831616225505,0.2386019387166432,0.2386019387166432,0.2068164711854498,0.2819318289510539,0.3597041423442395,1400,17.610958824996487,0.0001434537855355,79.49595555313435,0.012579256303568919,1.0246698966821429e-07
WFE-MiniLM-S,mmm,arabic,KMeans,55.18988778628409,0.1223026092763839,6184.13824209575,2.0662674479041585,0.159067182648825,0.3112270676863006,0.3112270676863006,0.3474857009298147,0.2818203322696029,0.3618173578882203,1400,17.69805378599267,0.0001466322229012,79.10474320673872,0.012641466989994764,1.0473730207228572e-07
WFE-MiniLM-S,mmm,arabic,KMeans++,14.807929841801524,0.1588564971336216,7983.977023103505,1.8627474968595648,0.1264751530309056,0.2491872999999377,0.2491872999999377,0.2513559599918177,0.2470557416209952,0.3952924887606565,1400,17.71229898200545,0.0001454202881477,79.04112286170809,0.012651642130003892,1.0387163439121429e-07
WFE-mE5-S,mean,arabic,KMeans,13.305151739157736,0.0984682857210551,2403.737796599673,2.5531102172427342,0.2902578802509408,0.407863534816102,0.407863534816102,0.4076408257081141,0.4080864874053922,0.5003577213048754,1400,17.35237734000839,0.0001413652513588,80.68058759718761,0.012394555242863134,1.00975179542e-07
WFE-mE5-S,mean,arabic,KMeans++,17.04335788078606,0.1314645882115058,2566.520352931105,2.7702739952872037,0.3222827763408498,0.4036098551982945,0.4036098551982945,0.4199117323626494,0.3885264232785522,0.5654343368194982,1400,17.335081453988096,0.0001574365946033,80.76108576218527,0.012382201038562926,1.1245471043092857e-07
WFE-mE5-S,mmm,arabic,KMeans,44.51811064314097,0.0876673558441526,2568.9887900379867,2.874521651610826,0.1922060027787244,0.3048238242954476,0.3048238242954476,0.2930764286897099,0.3175522868177769,0.403152867086698,1400,17.295186150004156,0.0001409290372565,80.94737968458718,0.01235370439286011,1.0066359804035714e-07
WFE-mE5-S,mmm,arabic,KMeans++,61.10993648599833,0.0982036945838125,2555.8819503763907,2.6063086129338364,0.1911652213713106,0.3227714279771231,0.3227714279771231,0.3042301200510049,0.343719411173821,0.4281320496432974,1400,17.468309363001026,0.0001485179858671,80.14513430620183,0.01247736383071502,1.0608427561935715e-07
WFE-XLM-R-T,mean,chinese,KMeans,89.10686319787055,0.0321143741031677,1571.8886239159533,3.1597156927039443,0.0644782508757838,0.149920086112947,0.1499200861129471,0.1515908174849252,0.1482857806199729,0.2424109348352874,3000,21.73445089100278,0.0001711991285781,138.02971213972026,0.007244816963667593,5.70663761927e-08
WFE-XLM-R-T,mean,chinese,KMeans++,86.71451116912067,0.0291805072033691,1507.5424783365322,3.164223076882685,0.0636381001749948,0.1543023409333325,0.1543023409333325,0.1588758352046717,0.1499847895883673,0.2349189462112628,3000,21.937359506002394,0.0001707154249827,136.75301255737523,0.0073124531686674646,5.6905141660900006e-08
WFE-XLM-R-T,mmm,chinese,KMeans,47.32367666717619,0.0203085862202928,1632.4210535089906,3.44407361633288,0.0586374741405133,0.1310365385639438,0.1310365385639438,0.1260859455748843,0.1363917759515238,0.227838254225356,3000,22.16534383800172,0.000173340954271,135.34642286291103,0.007388447946000574,5.778031809033333e-08
WFE-XLM-R-T,mmm,chinese,KMeans++,65.96836868673563,0.0181526007710689,1324.171623904832,3.47808905034291,0.0522280281116465,0.1329634370051765,0.1329634370051765,0.1346805173598847,0.1312895885694159,0.2270008958083381,3000,21.956422989998828,0.0001722269603689,136.63427787697947,0.0073188076633329425,5.740898678963333e-08
WFE-mBERT-T,mean,chinese,KMeans,218.2628793828189,0.0188731167879668,987.4657658252694,3.531398183175813,0.0462504361424825,0.1098144777117253,0.1098144777117253,0.1131193736408774,0.1066972116838449,0.213754258096918,3000,21.689812728000103,0.0001708234416094,138.31378064999151,0.007229937576000035,5.6941147203133334e-08
WFE-mBERT-T,mean,chinese,KMeans++,90.71930530201644,0.0211370796894815,1113.843427802105,3.4678954189356146,0.0485718637938572,0.1082161837092451,0.1082161837092451,0.1070510552377474,0.1094069534419859,0.221131025749658,3000,21.52406417900056,0.0001830495935127,139.37888193656653,0.007174688059666853,6.10165311709e-08
WFE-mBERT-T,mmm,chinese,KMeans,121.93959346693008,0.0149043266727934,943.194696522951,3.9926952026834166,0.0428105378694462,0.0946643984972384,0.0946643984972384,0.0926192401389716,0.0968019160078842,0.2145478332569924,3000,21.773178561998066,0.000171416892544,137.784200476639,0.007257726187332688,5.713896418133333e-08
WFE-mBERT-T,mmm,chinese,KMeans++,67.9073736332357,0.0153151487707721,1179.56738631913,4.238588597142804,0.0389712459818418,0.0785748029248822,0.0785748029248822,0.0719083515948261,0.0866036171890543,0.1633427346965656,3000,21.87302011699649,0.0001721014077668,137.15527092067373,0.007291006705665497,5.7367135922266665e-08
WFE-XGLM-T,mean,chinese,KMeans,79.62881541065872,0.0696461156499966,4435.205208693992,2.5610733939208115,0.0205185026586663,0.043933328466943,0.043933328466943,0.0417432667452781,0.046365917707773,0.1431782290442146,3000,21.11245162000705,0.000171331884284,142.09624036069187,0.007037483873335683,5.711062809466667e-08
WFE-XGLM-T,mean,chinese,KMeans++,150.60807317961007,0.0743462944348688,4737.65798773592,2.4759830742890845,0.0188895731045916,0.039334783867394,0.039334783867394,0.0366630663806761,0.0424264949443106,0.1236971560600904,3000,22.37683425899013,0.0001760796714414,134.06722172036996,0.00745894475299671,5.86932238138e-08
WFE-XGLM-T,mmm,chinese,KMeans,96.44818938244134,0.04027527487278,2845.033390145996,3.0831058624318164,0.0236136769906102,0.0567625537503113,0.0567625537503113,0.0584750961431395,0.0551474666329706,0.1656929647606031,3000,22.69024343600904,0.0001783627738415,132.21541710033176,0.00756341447866968,5.9454257947166664e-08
WFE-XGLM-T,mmm,chinese,KMeans++,41.69995538331568,0.0416021669579085,2988.8628023595,3.109416299683343,0.0231767037971348,0.0543948995983942,0.0543948995983942,0.055238778756333,0.0535764162422839,0.1592508161731375,3000,22.37384917899908,0.0001806252762501,134.0851087355997,0.007457949726333027,6.02084254167e-08
WFE-mDeBERTa-T,mean,chinese,KMeans,166.17457323148847,0.1538722421134632,12397.702181775612,1.5733927908039158,0.0112819418538913,0.0234343904128845,0.0234343904128845,0.0226971027505527,0.0242211860601281,0.113355885019468,3000,21.97367319700425,0.0001724080334976,136.52701453705978,0.00732455773233475,5.74693444992e-08
WFE-mDeBERTa-T,mean,chinese,KMeans++,158.84212271030992,0.1751234173454675,13657.335834334206,1.539252494753356,0.0119335943681112,0.022848285867003,0.022848285867003,0.0212190767891069,0.0247484842398376,0.1105800219186942,3000,22.2386447720055,0.0001742414955907,134.90030668489595,0.0074128815906685,5.808049853023333e-08
WFE-mDeBERTa-T,mmm,chinese,KMeans,33.09382632467896,0.1356392543319412,10266.181896604548,1.6433594342496542,0.0108009081460798,0.0226953632204488,0.0226953632204488,0.0223227048072646,0.0230806753010032,0.1143200620297573,3000,22.125644742991422,0.0001762406513545,135.58926914210207,0.007375214914330474,5.874688378483333e-08
WFE-mDeBERTa-T,mmm,chinese,KMeans++,61.63367146719247,0.138107026939741,10778.358585633134,1.6799011322646589,0.0106746031735297,0.022436661701924,0.022436661701924,0.0217192278862303,0.0232031114519871,0.1126221437249491,3000,22.209650543998578,0.0001764698480724,135.07641617578943,0.007403216847999526,5.88232826908e-08
WFE-MPNet-S,mean,chinese,KMeans,160.85407178290188,0.0465041259908448,1310.9678568081863,3.0064783817483853,0.090635159260209,0.1807752156820467,0.1807752156820467,0.1866838085477031,0.1752291653611209,0.2945270774862786,3000,22.072178637012257,0.0001761768895741,135.91771113021795,0.007357392879004086,5.8725629858033334e-08
WFE-MPNet-S,mean,chinese,KMeans++,81.93434989172965,0.0467091382414472,1309.3769293055132,3.0141001175830966,0.0881384237119951,0.1779545968345843,0.1779545968345843,0.1838183012428179,0.1724534258070911,0.2809176132319814,3000,22.08930506800243,0.0001732207787671,135.81233048139953,0.007363101689334144,5.7740259589033335e-08
WFE-MPNet-S,mmm,chinese,KMeans,9.043859189376237,0.0390705669005501,1494.3397412044862,3.2930768959043544,0.098234285701971,0.1770312785926305,0.1770312785926305,0.1683214320001845,0.1866917006394854,0.2585403997908412,3000,22.086978111998175,0.0001730448680371,135.8266388814108,0.007362326037332725,5.768162267903334e-08
WFE-MPNet-S,mmm,chinese,KMeans++,35.83090518973768,0.0434516612937889,1285.4602893192491,3.173678117822686,0.089145360808995,0.1797778947357459,0.1797778947357459,0.1804357513607982,0.1791248176867808,0.2897863212096574,3000,22.0220479460113,0.0001714553614227,136.22711236278863,0.007340682648670433,5.71517871409e-08
WFE-BGE-M3-S,mean,chinese,KMeans,109.70998659264296,0.0255150953523917,1073.9204960583847,4.16529015301349,0.131693871069614,0.2211327188426206,0.2211327188426206,0.2014191302167961,0.2451238388316112,0.2824433846586047,3000,22.317163847008487,0.0001787737111568,134.42568332454735,0.007439054615669496,5.9591237052266664e-08
WFE-BGE-M3-S,mean,chinese,KMeans++,133.16145826969296,0.0290463333985477,982.58084516185,3.9474647851707134,0.1343860479045552,0.2246699774446726,0.2246699774446726,0.2129920213667978,0.237702778331439,0.3159201997109768,3000,22.50299851100135,0.0001743411447309,133.3155667469537,0.007500999503667117,5.8113714910300004e-08
WFE-BGE-M3-S,mmm,chinese,KMeans,76.04733067937195,0.0341649684007012,741.3622945337772,3.8030844546294538,0.1293959292539092,0.2261491462402795,0.2261491462402795,0.2352934671942792,0.2176889961449936,0.3392572583839917,3000,22.224594126004376,0.0001764985750578,134.9855922223472,0.007408198042001459,5.88328583526e-08
WFE-BGE-M3-S,mmm,chinese,KMeans++,66.24303489085287,0.0246964644267901,1031.298487916984,4.265124095506983,0.1316070565472188,0.2213619786566585,0.2213619786566585,0.2016978908009841,0.2452744681271897,0.2823488447807751,3000,22.17671297800553,0.0001720146047528,135.27703600508096,0.007392237659335176,5.733820158426667e-08
WFE-MiniLM-S,mean,chinese,KMeans,188.75114667788148,0.0534863710131774,2510.1830988519564,2.6082238930486352,0.0699854545285862,0.1297156275362796,0.1297156275362796,0.1278924058539291,0.131591584346962,0.2301446069142219,3000,22.19152611499885,0.0001776984509799,135.18673679555343,0.0073971753716662834,5.92328169933e-08
WFE-MiniLM-S,mean,chinese,KMeans++,106.36942565254868,0.065103734459275,3381.944017874516,2.60385010098363,0.0789050391080979,0.1333820572053363,0.1333820572053363,0.1192082323971694,0.1513812438983195,0.1970607565137775,3000,22.432877373998053,0.0001779345593314,133.732287213289,0.007477625791332684,5.931151977713333e-08
WFE-MiniLM-S,mmm,chinese,KMeans,44.45225897990167,0.0404252623699446,1760.3690983624665,2.831065663901049,0.0612472986925424,0.1287319271394174,0.1287319271394174,0.1348234783857207,0.1231670336482626,0.2299395460995525,3000,22.22870900700218,0.0001778072447825,134.96060428228114,0.007409569669000727,5.926908159416667e-08
WFE-MiniLM-S,mmm,chinese,KMeans++,33.43258810322732,0.0472394859894464,2300.3996242762946,2.84566451555608,0.0674015190946415,0.1247780823179079,0.1247780823179079,0.1212490681760774,0.1285186821732416,0.2261393424860194,3000,22.039207672991324,0.0001736854856656,136.12104593380866,0.007346402557663775,5.789516188853333e-08
WFE-mE5-S,mean,chinese,KMeans,156.40795550961047,0.0386750819173787,1243.1137138236593,3.5283076168433074,0.0733092419135413,0.1470715171422633,0.1470715171422633,0.1358124368526387,0.1603661409526131,0.2251638322225428,3000,22.202097752990085,0.0001737141278556,135.12236696624637,0.007400699250996695,5.7904709285199995e-08
WFE-mE5-S,mean,chinese,KMeans++,96.131824712269,0.035803361414008,1291.1652994335866,3.692497026547633,0.0736245674799904,0.1453656671777377,0.1453656671777377,0.1336278415914792,0.1593641627353174,0.2200793278863972,3000,22.516428433998957,0.000177106220824,133.23605068155985,0.007505476144666319,5.903540694133333e-08
WFE-mE5-S,mmm,chinese,KMeans,18.94062861055136,0.0343629445706118,1153.148476151185,3.6233486675389246,0.0684848649663189,0.140679664937424,0.140679664937424,0.1300012014847724,0.1532694083957173,0.2118119084329554,3000,22.25727057500626,0.0001739105389815,134.7874165383442,0.0074190901916687535,5.7970179660499997e-08
WFE-mE5-S,mmm,chinese,KMeans++,14.781543211080134,0.0335328483057321,925.2533655727102,3.5699738510003254,0.0879309560266824,0.1607314572133718,0.1607314572133718,0.164116493302639,0.157483237419063,0.2745672406513495,3000,21.923863133997656,0.0001695382196248,136.8371979730094,0.007307954377999219,5.6512739874933336e-08
WFE-XLM-R-T,mean,english,KMeans,8.36062930058688,0.0998477782782308,14152.272812676574,2.778704864428708,0.4031920333908612,0.4345160580238482,0.4345160580238482,0.3821453409660624,0.5035205110109909,0.5559966565233645,800,9.773637217003852,5.696184891629461e-05,81.85284375075702,0.012217046521254816,7.120231114536827e-08
WFE-XLM-R-T,mean,english,KMeans++,66.08600212074816,0.0928152210238753,9858.748102726731,2.5899300456808176,0.3090303742575332,0.3710424985547716,0.3710424985547716,0.4167166031561746,0.3343916022321717,0.6382922042040073,800,16.648835391999455,0.0001172992843333,48.05140907239899,0.02081104423999932,1.46624105416625e-07
WFE-XLM-R-T,mmm,english,KMeans,74.9465351542458,0.0690382632619742,9060.72115718393,3.1807121362016333,0.1753085841111613,0.2493150695602822,0.2493150695602822,0.2139498405703866,0.2986870980211842,0.4069247462560817,800,9.728495344999828,5.773825720087888e-05,82.2326548587164,0.012160619181249785,7.217282150109861e-08
WFE-XLM-R-T,mmm,english,KMeans++,94.84554539993404,0.0628595596165572,5684.62765402483,3.125866837977666,0.2653637912519295,0.3175298569103549,0.3175298569103549,0.3732810706718332,0.2762679855534163,0.6109205901489434,800,15.543981964001432,0.0001082415771262,51.466863629456945,0.01942997745500179,1.3530197140775e-07
WFE-mBERT-T,mean,english,KMeans,13.35478772316128,0.0844983422277816,9737.936948502698,2.9460552904819006,0.4709178670038164,0.4933906479554868,0.4933906479554868,0.4341002005771266,0.5714391832455128,0.5771926454581461,800,9.731368986002051,5.670669174573357e-05,82.20837182833665,0.012164211232502564,7.088336468216697e-08
WFE-mBERT-T,mean,english,KMeans++,57.208748541772366,0.0844989079120697,9737.938743868752,2.945873485861381,0.4709874348802515,0.4933837317451917,0.4933837317451916,0.4340995557988886,0.5714217460159227,0.5771691443428025,800,9.186324766997132,6.171330646150859e-05,87.0859696659198,0.011482905958746414,7.714163307688575e-08
